                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    304,                 1.1029,                0.49743,                0.81096,                0.85326,                0.78106,                0.82297,                0.35466,                 1.9924,                 1.0883,                 1.0008,             0.00040204,             0.00040204,             0.00040204
                    305,                 1.0883,                0.48579,                0.80894,                 0.8709,                0.74876,                0.82582,                0.35542,                 2.0282,                 1.0535,                 1.0048,             0.00040006,             0.00040006,             0.00040006
                    306,                 1.1173,                 0.4989,                0.80565,                0.84899,                0.79851,                 0.8294,                0.36051,                 2.0038,                 1.0111,                 1.0061,             0.00039808,             0.00039808,             0.00039808
                    307,                 1.0873,                   0.49,                0.81273,                0.83344,                0.79602,                0.83234,                  0.361,                 2.0107,                 1.0621,                 1.0091,              0.0003961,              0.0003961,              0.0003961
                    308,                 1.1207,                0.49725,                0.80814,                0.85128,                0.79738,                0.82111,                0.35494,                 2.0351,                 1.1094,                 1.0094,             0.00039412,             0.00039412,             0.00039412
                    309,                 1.0973,                0.49175,                0.81181,                0.81969,                0.79353,                0.81558,                0.34873,                 2.0019,                 1.0727,                 1.0039,             0.00039214,             0.00039214,             0.00039214
                    310,                 1.0786,                0.48657,                0.80743,                0.82603,                0.77955,                0.81655,                0.34353,                 2.0388,                 1.1092,                 1.0075,             0.00039016,             0.00039016,             0.00039016
                    311,                 1.0809,                0.48524,                0.81557,                0.84396,                0.79104,                0.83808,                0.35651,                 2.0299,                 1.0599,                 1.0021,             0.00038818,             0.00038818,             0.00038818
                    312,                 1.0633,                0.47305,                0.81572,                0.89028,                0.76617,                0.84015,                0.35898,                 2.0085,                 1.1229,                0.99822,              0.0003862,              0.0003862,              0.0003862
                    313,                 1.0828,                0.48939,                0.81532,                0.87505,                0.77114,                  0.834,                0.35161,                 2.0067,                 1.1075,                0.99725,             0.00038422,             0.00038422,             0.00038422
                    314,                 1.1024,                0.50097,                0.81033,                0.84671,                0.78318,                0.82656,                0.35054,                 2.0282,                 1.1234,                 1.0029,             0.00038224,             0.00038224,             0.00038224
                    315,                 1.0615,                0.48171,                0.80965,                0.86835,                0.75124,                0.81583,                0.35025,                 2.0182,                 1.1098,                  1.003,             0.00038026,             0.00038026,             0.00038026
                    316,                 1.0779,                0.47755,                0.80773,                0.84593,                0.75622,                0.82166,                0.35377,                 2.0329,                 1.1319,                 1.0075,             0.00037828,             0.00037828,             0.00037828
                    317,                   1.11,                0.50025,                0.80818,                0.85303,                0.76368,                 0.8267,                0.35829,                 2.0302,                 1.0815,                 1.0004,              0.0003763,              0.0003763,              0.0003763
                    318,                   1.09,                0.49354,                0.80889,                0.82935,                0.78584,                 0.8278,                0.36126,                 2.0231,                 1.0921,                 1.0058,             0.00037432,             0.00037432,             0.00037432
                    319,                 1.0451,                0.48075,                 0.8104,                0.83294,                0.76119,                0.81725,                0.35829,                 2.0137,                 1.1071,                 1.0028,             0.00037234,             0.00037234,             0.00037234
                    320,                 1.0829,                0.49446,                0.81028,                0.82933,                0.77363,                0.82887,                0.35886,                 2.0195,                 1.1222,                 1.0031,             0.00037036,             0.00037036,             0.00037036
                    321,                 1.0728,                0.48546,                0.81242,                 0.8815,                0.74016,                 0.8294,                0.35293,                 2.0152,                 1.1026,                 1.0054,             0.00036838,             0.00036838,             0.00036838
                    322,                 1.0673,                0.47909,                0.80825,                 0.8436,                0.78109,                0.82069,                 0.3502,                   2.02,                 1.1191,                 1.0049,              0.0003664,              0.0003664,              0.0003664
                    323,                 1.0724,                0.47838,                  0.806,                0.82762,                0.78109,                0.82627,                0.35376,                 2.0257,                 1.1149,                 1.0077,             0.00036442,             0.00036442,             0.00036442
                    324,                 1.0753,                 0.4804,                0.80693,                0.82538,                0.77602,                0.82246,                0.35336,                 2.0428,                 1.1779,                 1.0079,             0.00036244,             0.00036244,             0.00036244
                    325,                  1.079,                0.48128,                0.80659,                0.83286,                0.78093,                0.82887,                 0.3632,                  2.025,                 1.0923,                 1.0064,             0.00036046,             0.00036046,             0.00036046
                    326,                 1.0423,                0.47462,                 0.8066,                0.82874,                0.79449,                0.82573,                0.35645,                  2.029,                 1.1159,                 1.0093,             0.00035848,             0.00035848,             0.00035848
                    327,                  1.029,                0.46572,                 0.8044,                0.83985,                0.78273,                 0.8366,                 0.3606,                 2.0159,                 1.1167,                 1.0094,              0.0003565,              0.0003565,              0.0003565
                    328,                 1.0538,                0.46931,                0.80544,                0.83963,                0.78142,                0.83752,                0.35304,                 2.0389,                 1.0453,                 1.0156,             0.00035452,             0.00035452,             0.00035452
                    329,                 1.0538,                0.47566,                0.80832,                0.84284,                0.79602,                0.83907,                 0.3565,                 2.0373,                 1.0515,                 1.0127,             0.00035254,             0.00035254,             0.00035254
                    330,                 1.0394,                0.46988,                0.80526,                0.84495,                0.79983,                0.84082,                0.36752,                 2.0236,                 1.0479,                 1.0048,             0.00035056,             0.00035056,             0.00035056
                    331,                 1.0761,                0.48081,                0.80336,                  0.871,                0.77264,                0.83869,                0.36791,                  2.022,                  1.029,                 1.0062,             0.00034858,             0.00034858,             0.00034858
                    332,                 1.0484,                0.47352,                0.80761,                0.84343,                0.79602,                0.84671,                0.36854,                 2.0094,                0.99713,                 1.0003,              0.0003466,              0.0003466,              0.0003466
                    333,                 1.0886,                0.49405,                 0.8084,                0.85072,                 0.7797,                0.83389,                0.36168,                 2.0364,                 1.0232,                0.99951,             0.00034462,             0.00034462,             0.00034462
                    334,                 1.0911,                0.49032,                0.80572,                0.86792,                0.78461,                 0.8364,                0.35264,                 2.0674,                 1.0471,                 1.0092,             0.00034264,             0.00034264,             0.00034264
                    335,                 1.1034,                0.48812,                0.80395,                0.84441,                0.78856,                0.83691,                0.35316,                 2.0743,                 1.0557,                 1.0099,             0.00034066,             0.00034066,             0.00034066
                    336,                 1.0382,                0.46744,                0.80151,                0.86237,                0.78607,                0.83611,                0.36088,                 2.0684,                  1.064,                 1.0114,             0.00033868,             0.00033868,             0.00033868
                    337,                  1.027,                0.47039,                 0.8101,                0.85333,                0.79851,                0.83013,                 0.3632,                 2.0403,                 1.0498,                 1.0091,              0.0003367,              0.0003367,              0.0003367
                    338,                 1.0197,                0.46615,                0.80859,                 0.8456,                0.76295,                0.82786,                0.35826,                  2.021,                 1.1293,                 1.0029,             0.00033472,             0.00033472,             0.00033472
                    339,                 1.0195,                 0.4606,                0.80583,                0.82765,                0.77612,                0.82495,                0.35417,                 2.0152,                 1.1211,                 1.0013,             0.00033274,             0.00033274,             0.00033274
                    340,                 1.0671,                0.48063,                0.80931,                0.85994,                0.76866,                0.83683,                0.35616,                  2.016,                 1.0603,                 1.0071,             0.00033076,             0.00033076,             0.00033076
                    341,                 1.0211,                0.46415,                0.80407,                0.84546,                0.80292,                0.83473,                0.35937,                 2.0102,                 1.0134,                   1.01,             0.00032878,             0.00032878,             0.00032878
                    342,                 1.0337,                0.46615,                 0.8051,                 0.8409,                0.80846,                0.84429,                0.36418,                 2.0007,                 1.0398,                 1.0084,              0.0003268,              0.0003268,              0.0003268
                    343,                 1.0396,                0.47322,                0.80763,                0.82882,                  0.819,                0.84236,                0.36071,                  2.034,                 1.0595,                 1.0082,             0.00032482,             0.00032482,             0.00032482
                    344,                 1.0353,                 0.4637,                0.80436,                0.84788,                0.79851,                 0.8461,                0.36534,                  2.036,                 1.0747,                 1.0077,             0.00032284,             0.00032284,             0.00032284
                    345,                 1.0559,                 0.4659,                0.81074,                0.84832,                0.77907,                0.82863,                0.35916,                 2.0408,                 1.0159,                 1.0154,             0.00032086,             0.00032086,             0.00032086
                    346,                 1.0306,                0.46608,                0.80645,                0.86027,                0.78108,                0.84116,                0.36518,                 2.0479,                0.98684,                 1.0153,             0.00031888,             0.00031888,             0.00031888
                    347,                 1.0346,                0.46179,                0.80798,                0.84947,                0.80348,                0.84283,                0.35791,                 2.0574,                 1.0327,                 1.0102,              0.0003169,              0.0003169,              0.0003169
                    348,                 1.0249,                0.45617,                 0.8096,                 0.8269,                0.79851,                0.83623,                0.36098,                 2.0465,                 1.0142,                 1.0118,             0.00031492,             0.00031492,             0.00031492
                    349,                 1.0466,                0.46679,                0.80326,                0.86479,                0.76369,                0.83893,                0.35513,                 2.0633,                 1.0321,                  1.014,             0.00031294,             0.00031294,             0.00031294
                    350,                 1.0331,                0.45661,                0.80293,                0.81808,                0.80846,                0.83844,                0.35798,                 2.0636,                 1.0099,                 1.0183,             0.00031096,             0.00031096,             0.00031096
                    351,                 1.0466,                0.45959,                0.80719,                0.86648,                0.77484,                0.84017,                0.36231,                  2.056,                 1.0074,                 1.0189,             0.00030898,             0.00030898,             0.00030898
                    352,                 1.0329,                0.45957,                0.80123,                0.82828,                0.81343,                0.84257,                0.35821,                 2.0369,                 1.0496,                 1.0152,               0.000307,               0.000307,               0.000307
                    353,                 1.0245,                0.46384,                0.80915,                0.82465,                0.81592,                0.83465,                0.35972,                 2.0358,                 1.0461,                 1.0063,             0.00030502,             0.00030502,             0.00030502
                    354,                 1.0086,                0.45348,                0.80016,                0.83593,                0.79844,                0.83945,                0.36137,                  2.032,                 1.0575,                 1.0029,             0.00030304,             0.00030304,             0.00030304
                    355,                 1.0108,                0.45509,                0.80647,                0.85777,                0.77114,                0.83748,                0.36073,                 2.0438,                 1.1039,                 1.0102,             0.00030106,             0.00030106,             0.00030106
                    356,                 1.0038,                0.44779,                0.80427,                0.83452,                  0.801,                0.83897,                0.36147,                 2.0345,                 1.0726,                 1.0061,             0.00029908,             0.00029908,             0.00029908
                    357,                 1.0325,                0.46546,                0.79915,                0.84798,                0.79602,                0.83352,                  0.365,                 2.0302,                 1.0786,                  1.005,              0.0002971,              0.0002971,              0.0002971
                    358,                 1.0205,                0.46944,                 0.8023,                0.84216,                 0.7698,                0.82229,                0.35297,                  2.048,                 1.0402,                 1.0099,             0.00029512,             0.00029512,             0.00029512
                    359,                 1.0246,                0.46542,                0.80158,                0.83353,                0.78607,                0.83492,                0.35498,                 2.0312,                 1.0603,                 1.0079,             0.00029314,             0.00029314,             0.00029314
                    360,                 1.0101,                0.45772,                0.80231,                0.87414,                0.76866,                0.83875,                0.36195,                 2.0222,                 1.0399,                 1.0073,             0.00029116,             0.00029116,             0.00029116
                    361,                 1.0306,                0.45893,                0.80674,                0.84728,                0.77363,                0.82734,                0.35289,                 2.0525,                 1.0825,                 1.0115,             0.00028918,             0.00028918,             0.00028918
                    362,                 1.0073,                0.44976,                0.80615,                0.85467,                0.76119,                0.83232,                0.35258,                 2.0697,                 1.1037,                 1.0113,              0.0002872,              0.0002872,              0.0002872
                    363,                0.98955,                0.44632,                 0.8011,                0.84042,                0.78604,                0.82666,                0.34922,                 2.0715,                 1.1019,                 1.0087,             0.00028522,             0.00028522,             0.00028522
                    364,                 1.0044,                 0.4574,                0.80186,                 0.8726,                0.74876,                0.82927,                0.35104,                 2.0641,                 1.0841,                 1.0082,             0.00028324,             0.00028324,             0.00028324
                    365,                0.99437,                0.45168,                0.80282,                0.82748,                0.77861,                 0.8381,                0.35644,                 2.0579,                 1.0487,                 1.0085,             0.00028126,             0.00028126,             0.00028126
                    366,                 1.0253,                0.46062,                0.80621,                 0.8471,                0.77175,                0.83392,                0.35262,                 2.0415,                 1.0277,                 1.0061,             0.00027928,             0.00027928,             0.00027928
                    367,                 1.0303,                0.46119,                0.79934,                0.86382,                0.77317,                0.84321,                0.35923,                 2.0371,                 1.0192,                 1.0069,              0.0002773,              0.0002773,              0.0002773
                    368,                0.99289,                0.44271,                0.80411,                0.86599,                0.77158,                0.83741,                0.35715,                 2.0355,                 1.0295,                 1.0091,             0.00027532,             0.00027532,             0.00027532
                    369,                 1.0363,                0.46523,                0.80417,                0.86027,                0.77612,                0.83033,                0.34997,                 2.0529,                 1.0264,                 1.0119,             0.00027334,             0.00027334,             0.00027334
                    370,                 1.0225,                0.45935,                0.80345,                0.84702,                0.78607,                0.83129,                0.35565,                 2.0447,                 1.0354,                 1.0063,             0.00027136,             0.00027136,             0.00027136
                    371,                0.96786,                0.43769,                0.80509,                 0.8514,                0.76966,                0.82843,                0.35637,                 2.0446,                 1.0592,                  1.006,             0.00026938,             0.00026938,             0.00026938
                    372,                 1.0311,                0.45141,                0.79815,                0.83595,                0.78109,                0.83096,                0.35638,                 2.0487,                  1.051,                 1.0087,              0.0002674,              0.0002674,              0.0002674
                    373,                0.99343,                0.45069,                0.80162,                0.84986,                0.78109,                0.83438,                0.35174,                 2.0493,                 1.0479,                 1.0095,             0.00026542,             0.00026542,             0.00026542
                    374,                 1.0056,                0.44664,                0.80002,                0.83674,                0.79043,                0.83081,                0.35162,                 2.0561,                 1.0677,                 1.0132,             0.00026344,             0.00026344,             0.00026344
                    375,                0.99414,                0.44813,                0.80259,                0.88616,                0.77114,                0.84008,                0.34813,                 2.0676,                 1.0471,                 1.0152,             0.00026146,             0.00026146,             0.00026146
                    376,                0.99757,                0.45077,                0.80415,                0.85846,                0.79963,                0.83776,                0.35414,                 2.0667,                  1.048,                 1.0121,             0.00025948,             0.00025948,             0.00025948
                    377,                0.97866,                0.44172,                0.80384,                0.83767,                0.79602,                0.83623,                0.34691,                 2.0797,                 1.0697,                 1.0119,              0.0002575,              0.0002575,              0.0002575
                    378,                0.97568,                0.43702,                 0.7978,                0.84564,                 0.7904,                0.83492,                 0.3541,                 2.0523,                  1.037,                 1.0108,             0.00025552,             0.00025552,             0.00025552
                    379,                 1.0242,                 0.4523,                0.80342,                0.84988,                0.79602,                0.83634,                0.35678,                 2.0453,                 1.0403,                 1.0104,             0.00025354,             0.00025354,             0.00025354
                    380,                      1,                0.44872,                0.80252,                0.83899,                0.79067,                0.82023,                0.34853,                 2.0596,                 1.0452,                 1.0135,             0.00025156,             0.00025156,             0.00025156
                    381,                0.98049,                 0.4451,                0.79836,                0.84784,                0.80392,                0.84119,                0.36137,                 2.0334,                 1.0544,                 1.0109,             0.00024958,             0.00024958,             0.00024958
                    382,                 1.0023,                0.44873,                0.80788,                0.84173,                0.79104,                 0.8383,                0.35223,                 2.0494,                 1.0569,                 1.0076,              0.0002476,              0.0002476,              0.0002476
                    383,                0.97889,                0.43848,                0.79868,                0.82987,                0.79602,                 0.8306,                0.35245,                 2.0726,                 1.0733,                 1.0129,             0.00024562,             0.00024562,             0.00024562
                    384,                 1.0277,                0.45418,                0.80253,                0.82478,                0.79851,                0.82172,                 0.3485,                 2.0528,                 1.0534,                 1.0115,             0.00024364,             0.00024364,             0.00024364
                    385,                0.98352,                0.44354,                0.80308,                0.86044,                0.81286,                0.84165,                0.35599,                 2.0497,                 1.0581,                 1.0096,             0.00024166,             0.00024166,             0.00024166
                    386,                0.99117,                0.44344,                0.79849,                 0.8553,                0.79399,                0.83781,                0.34859,                 2.0553,                 1.0421,                 1.0135,             0.00023968,             0.00023968,             0.00023968
                    387,                 1.0318,                0.46354,                0.80169,                 0.8549,                0.79143,                0.83639,                 0.3544,                 2.0549,                 1.0484,                 1.0112,              0.0002377,              0.0002377,              0.0002377
                    388,                 1.0138,                   0.45,                0.80396,                0.85081,                0.76608,                 0.8245,                0.34811,                 2.0482,                  1.054,                 1.0078,             0.00023572,             0.00023572,             0.00023572
                    389,                 0.9801,                0.44176,                 0.7984,                0.84092,                0.79353,                0.83488,                0.34896,                 2.0381,                 1.0353,                 1.0058,             0.00023374,             0.00023374,             0.00023374
                    390,                 1.0162,                 0.4568,                0.80369,                0.84148,                0.80348,                0.83602,                0.35042,                  2.045,                 1.0553,                  1.005,             0.00023176,             0.00023176,             0.00023176
                    391,                 1.0238,                0.45533,                 0.8051,                0.85056,                0.79286,                0.83895,                0.35651,                 2.0495,                 1.0566,                 1.0049,             0.00022978,             0.00022978,             0.00022978
                    392,                0.97001,                0.43808,                0.80189,                 0.8488,                0.79596,                 0.8425,                0.35794,                 2.0376,                 1.0474,                 1.0019,              0.0002278,              0.0002278,              0.0002278
                    393,                0.97624,                0.43549,                0.79827,                0.85131,                 0.7976,                0.83927,                0.35976,                 2.0199,                 1.0121,                0.99854,             0.00022582,             0.00022582,             0.00022582
                    394,                0.93551,                0.42987,                 0.7946,                0.84221,                0.79851,                0.83654,                0.35651,                 2.0354,                 1.0308,                 1.0032,             0.00022384,             0.00022384,             0.00022384
                    395,                0.97039,                0.43717,                0.80126,                0.83714,                0.79353,                0.83821,                0.36107,                 2.0427,                 1.0296,                 1.0068,             0.00022186,             0.00022186,             0.00022186
                    396,                0.98228,                0.44618,                0.80061,                0.84253,                0.79104,                0.83197,                0.35944,                 2.0441,                   1.04,                 1.0067,             0.00021988,             0.00021988,             0.00021988
                    397,                0.94009,                  0.428,                  0.806,                0.82997,                0.81356,                0.83824,                0.35444,                 2.0431,                 1.0119,                 1.0054,              0.0002179,              0.0002179,              0.0002179
                    398,                0.95605,                0.43275,                0.80382,                0.83559,                0.79104,                0.83239,                0.35313,                  2.045,                 1.0528,                  1.004,             0.00021592,             0.00021592,             0.00021592
                    399,                0.95977,                0.43759,                0.79654,                0.83857,                0.78824,                0.82672,                0.35467,                 2.0286,                 1.0546,                 1.0049,             0.00021394,             0.00021394,             0.00021394
                    400,                0.95131,                0.43315,                0.79618,                0.83099,                  0.801,                0.83469,                 0.3534,                 2.0317,                 1.0557,                 1.0078,             0.00021196,             0.00021196,             0.00021196
                    401,                0.93014,                  0.422,                  0.798,                 0.8424,                0.77612,                0.83721,                0.35594,                 2.0334,                 1.0457,                 1.0084,             0.00020998,             0.00020998,             0.00020998
                    402,                0.97306,                0.43766,                0.80085,                 0.8615,                0.75817,                0.83299,                0.35229,                 2.0315,                 1.0681,                 1.0104,               0.000208,               0.000208,               0.000208
                    403,                0.95441,                0.42227,                0.80298,                0.86711,                0.77911,                 0.8397,                0.35378,                 2.0462,                 1.0895,                 1.0146,             0.00020602,             0.00020602,             0.00020602
                    404,                 0.9613,                0.43625,                0.79381,                0.85342,                0.79104,                0.84547,                0.35876,                 2.0395,                 1.0836,                 1.0097,             0.00020404,             0.00020404,             0.00020404
                    405,                 0.9391,                0.42827,                0.79767,                0.86011,                0.78001,                0.83667,                0.35648,                 2.0362,                 1.0433,                 1.0108,             0.00020206,             0.00020206,             0.00020206
                    406,                0.96345,                0.43345,                0.80502,                0.85152,                0.78463,                0.83547,                0.35257,                 2.0267,                 1.0412,                 1.0115,             0.00020008,             0.00020008,             0.00020008
                    407,                0.97934,                0.44069,                0.79965,                0.86157,                0.77861,                0.83546,                0.35774,                 2.0411,                 1.0448,                 1.0142,              0.0001981,              0.0001981,              0.0001981
                    408,                0.99369,                0.44479,                0.80039,                0.85984,                0.77363,                0.83665,                0.35755,                 2.0317,                 1.0631,                  1.013,             0.00019612,             0.00019612,             0.00019612
                    409,                0.95979,                0.43654,                0.80168,                0.86303,                0.76617,                0.83056,                0.35638,                 2.0373,                  1.068,                 1.0133,             0.00019414,             0.00019414,             0.00019414
                    410,                0.93803,                 0.4236,                0.79544,                 0.8744,                0.75622,                0.83009,                0.35546,                 2.0398,                 1.0649,                 1.0136,             0.00019216,             0.00019216,             0.00019216
                    411,                0.98059,                0.44153,                 0.7969,                0.85795,                0.76626,                0.82794,                0.35428,                 2.0406,                 1.0704,                 1.0128,             0.00019018,             0.00019018,             0.00019018
                    412,                0.96367,                0.43679,                0.79365,                0.87411,                0.77114,                 0.8319,                0.35214,                 2.0511,                 1.0985,                 1.0136,              0.0001882,              0.0001882,              0.0001882
                    413,                0.95173,                0.42787,                0.79853,                0.87235,                0.77114,                0.82791,                0.34797,                 2.0556,                 1.1008,                 1.0158,             0.00018622,             0.00018622,             0.00018622
                    414,                0.92544,                0.42029,                  0.797,                0.88363,                0.76617,                0.83567,                0.35323,                 2.0465,                 1.0853,                 1.0125,             0.00018424,             0.00018424,             0.00018424
                    415,                0.99342,                0.43888,                0.79894,                0.86606,                0.77612,                0.83491,                0.35106,                 2.0553,                 1.0526,                 1.0104,             0.00018226,             0.00018226,             0.00018226
                    416,                0.92046,                0.41766,                0.80023,                 0.8655,                0.77861,                0.83574,                0.35096,                 2.0489,                 1.0654,                 1.0082,             0.00018028,             0.00018028,             0.00018028
                    417,                0.94557,                0.41896,                0.80151,                0.85655,                0.78856,                0.83458,                0.34982,                 2.0409,                 1.0659,                 1.0074,              0.0001783,              0.0001783,              0.0001783
                    418,                0.92823,                0.42558,                0.80282,                  0.831,                0.80728,                0.83695,                0.35506,                  2.024,                 1.0871,                 1.0073,             0.00017632,             0.00017632,             0.00017632
                    419,                0.92387,                0.42073,                0.79984,                0.86071,                0.79353,                0.83316,                0.34833,                 2.0447,                 1.0892,                 1.0104,             0.00017434,             0.00017434,             0.00017434
                    420,                0.93417,                0.42152,                0.79844,                 0.8522,                0.78888,                0.83275,                0.34652,                  2.055,                 1.0985,                 1.0127,             0.00017236,             0.00017236,             0.00017236
                    421,                0.96373,                0.43032,                0.79392,                0.87123,                0.78607,                0.84101,                0.35482,                 2.0457,                 1.0781,                 1.0106,             0.00017038,             0.00017038,             0.00017038
                    422,                0.94457,                0.42584,                0.80069,                0.87975,                0.76437,                 0.8363,                0.35332,                 2.0529,                  1.081,                 1.0104,              0.0001684,              0.0001684,              0.0001684
                    423,                0.96859,                0.43515,                0.80149,                0.83886,                0.80287,                0.84221,                0.35578,                 2.0401,                 1.0829,                 1.0083,             0.00016642,             0.00016642,             0.00016642
                    424,                0.94751,                0.42655,                0.79891,                0.86575,                0.77612,                0.83691,                 0.3561,                 2.0286,                 1.0477,                 1.0081,             0.00016444,             0.00016444,             0.00016444
                    425,                0.94992,                0.42495,                0.79646,                0.86481,                0.77114,                0.82717,                0.35521,                 2.0188,                 1.0365,                 1.0072,             0.00016246,             0.00016246,             0.00016246
                    426,                0.94076,                0.42503,                0.80351,                0.83185,                0.78761,                0.82803,                0.35242,                 2.0249,                 1.0428,                 1.0049,             0.00016048,             0.00016048,             0.00016048
                    427,                0.95859,                 0.4246,                0.80084,                0.86406,                0.77612,                0.83337,                0.35892,                 2.0238,                 1.0697,                 1.0063,              0.0001585,              0.0001585,              0.0001585
                    428,                0.94707,                0.42707,                0.80175,                0.86062,                0.78607,                0.83735,                0.36484,                 2.0258,                 1.0823,                 1.0056,             0.00015652,             0.00015652,             0.00015652
                    429,                0.95534,                0.42677,                0.79791,                0.84693,                0.78109,                 0.8282,                0.35579,                 2.0438,                 1.0875,                 1.0103,             0.00015454,             0.00015454,             0.00015454
                    430,                0.97711,                0.42849,                0.80343,                0.84283,                0.79602,                0.83587,                0.35362,                 2.0506,                  1.081,                 1.0137,             0.00015256,             0.00015256,             0.00015256
                    431,                0.95538,                0.43009,                0.79507,                0.84618,                0.79368,                0.83865,                  0.359,                 2.0507,                 1.0639,                 1.0122,             0.00015058,             0.00015058,             0.00015058
                    432,                0.92716,                0.41731,                 0.7966,                0.84586,                0.77809,                0.83035,                 0.3511,                 2.0523,                 1.0727,                 1.0154,              0.0001486,              0.0001486,              0.0001486
                    433,                0.96085,                0.42754,                0.80199,                0.82759,                0.78856,                0.82804,                0.35248,                 2.0496,                 1.0825,                 1.0152,             0.00014662,             0.00014662,             0.00014662
                    434,                0.95873,                  0.423,                0.80147,                0.84711,                0.77186,                0.82293,                0.34918,                 2.0605,                 1.0992,                 1.0141,             0.00014464,             0.00014464,             0.00014464
                    435,                0.91649,                0.41121,                0.79648,                0.86686,                0.76119,                0.82514,                0.35298,                 2.0641,                 1.0971,                  1.015,             0.00014266,             0.00014266,             0.00014266
                    436,                0.90289,                0.40314,                 0.7985,                0.85873,                0.77115,                0.83155,                0.35211,                 2.0702,                 1.0971,                  1.016,             0.00014068,             0.00014068,             0.00014068
                    437,                0.97097,                0.42408,                0.80021,                0.83847,                0.76866,                0.82763,                0.34734,                 2.0865,                 1.0945,                 1.0183,              0.0001387,              0.0001387,              0.0001387
                    438,                0.95233,                0.42014,                0.79792,                0.83914,                0.79158,                0.83681,                0.35164,                 2.0731,                 1.0897,                 1.0174,             0.00013672,             0.00013672,             0.00013672
                    439,                0.94304,                0.42364,                0.80418,                0.85237,                0.77861,                0.83535,                0.35115,                 2.0639,                 1.0782,                 1.0165,             0.00013474,             0.00013474,             0.00013474
                    440,                0.90219,                0.40278,                0.79782,                0.84689,                0.77363,                0.82945,                0.35329,                 2.0481,                 1.0792,                 1.0114,             0.00013276,             0.00013276,             0.00013276
                    441,                0.90724,                0.41111,                0.79749,                0.85801,                0.77114,                0.82815,                0.35332,                 2.0426,                 1.0923,                 1.0106,             0.00013078,             0.00013078,             0.00013078
                    442,                 0.8885,                0.40588,                0.79512,                 0.8433,                0.77363,                0.82647,                0.34683,                 2.0718,                 1.1035,                 1.0127,              0.0001288,              0.0001288,              0.0001288
                    443,                0.93641,                0.41925,                0.79514,                0.85216,                0.76617,                0.82764,                0.35057,                 2.0613,                 1.1072,                 1.0109,             0.00012682,             0.00012682,             0.00012682
                    444,                0.90076,                0.40594,                0.79218,                0.85846,                0.78358,                0.83878,                0.35928,                 2.0427,                 1.0723,                 1.0097,             0.00012484,             0.00012484,             0.00012484
                    445,                0.86967,                0.39631,                0.79474,                  0.862,                0.78358,                0.83841,                0.36267,                 2.0362,                 1.0675,                 1.0091,             0.00012286,             0.00012286,             0.00012286
                    446,                0.93087,                0.41767,                0.79756,                 0.8755,                0.77612,                0.83948,                0.36272,                 2.0417,                 1.0957,                 1.0095,             0.00012088,             0.00012088,             0.00012088
                    447,                0.88099,                0.40321,                 0.7924,                0.87556,                0.77363,                0.83095,                0.35207,                 2.0397,                 1.0889,                 1.0127,              0.0001189,              0.0001189,              0.0001189
                    448,                0.92605,                 0.4142,                 0.7962,                0.83049,                0.78607,                0.82358,                0.34928,                 2.0428,                 1.1045,                 1.0168,             0.00011692,             0.00011692,             0.00011692
                    449,                0.90431,                0.40778,                0.79486,                0.83594,                0.78582,                0.82088,                0.35014,                 2.0331,                 1.0935,                 1.0141,             0.00011494,             0.00011494,             0.00011494
                    450,                0.91676,                0.40608,                0.79666,                0.82514,                0.78645,                0.81407,                0.34576,                  2.036,                 1.0841,                 1.0111,             0.00011296,             0.00011296,             0.00011296
                    451,                0.91526,                0.40541,                0.79185,                0.82168,                0.77861,                0.81791,                0.34702,                 2.0405,                 1.0714,                 1.0111,             0.00011098,             0.00011098,             0.00011098
                    452,                0.92833,                0.41417,                 0.7956,                0.81781,                0.78607,                0.81407,                0.34633,                 2.0486,                 1.0833,                 1.0128,               0.000109,               0.000109,               0.000109
                    453,                0.91249,                0.41154,                0.79728,                0.82049,                0.77363,                0.81746,                0.34528,                 2.0445,                 1.1038,                 1.0129,             0.00010702,             0.00010702,             0.00010702
                    454,                0.90816,                0.40706,                0.79818,                0.83915,                0.77864,                0.82911,                0.34506,                 2.0474,                 1.0931,                 1.0134,             0.00010504,             0.00010504,             0.00010504
                    455,                0.92363,                0.41456,                0.79597,                0.87131,                0.75124,                0.82409,                0.35039,                 2.0321,                 1.0803,                 1.0106,             0.00010306,             0.00010306,             0.00010306
                    456,                0.90325,                0.40719,                0.79999,                0.86425,                0.75124,                0.82258,                0.35049,                 2.0379,                 1.0699,                 1.0109,             0.00010108,             0.00010108,             0.00010108
                    457,                 0.9034,                0.40687,                0.79983,                0.86981,                0.76119,                0.82986,                0.34973,                 2.0358,                 1.0926,                 1.0088,               9.91e-05,               9.91e-05,               9.91e-05
                    458,                0.87457,                0.39725,                0.79104,                 0.8712,                0.74876,                0.81892,                0.34769,                 2.0311,                 1.0934,                 1.0095,              9.712e-05,              9.712e-05,              9.712e-05
                    459,                0.97394,                0.42431,                0.80387,                0.88774,                0.74749,                0.82803,                0.35169,                 2.0341,                 1.0986,                 1.0106,              9.514e-05,              9.514e-05,              9.514e-05
